Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
5,359;102,644;0,121;702,919;0,5400;7,116;-0,003;4,730;48,995;53,649;40,459;177,900;1,224;4643,910;15,621;8,810;8,993;10,337;87,688;13,883;0,920;7,653;0,442;5,791;5698488,305;abrasive;1
4,825;74,151;0,136;587,140;0,3902;6,327;-0,260;4,184;35,877;38,274;50,936;174,900;1,020;4579,008;14,346;6,838;8,485;9,291;87,428;11,607;0,881;6,707;0,341;5,230;5698488,305;abrasive;1
5,405;80,030;0,084;603,276;0,3719;7,060;-0,241;3,820;38,489;41,540;44,781;174,500;0,988;4186,255;15,798;7,474;9,308;10,433;87,096;13,446;0,980;7,760;0,372;5,864;5698488,305;abrasive;1
7,779;274,444;0,128;667,698;0,4365;10,960;2,907;53,512;232,802;41,641;50,525;175,100;1,079;3007,997;23,078;11,685;12,289;9,840;87,423;17,748;1,315;11,083;0,583;8,541;5698488,305;abrasive;1
9,032;273,138;0,094;562,095;0,3475;13,190;2,224;23,819;221,443;51,695;53,175;0,000;0,972;2444,635;25,331;19,746;13,682;10,449;86,732;21,577;1,490;12,496;1,003;9,569;5698488,305;abrasive;1
8,230;279,597;0,065;593,964;0,3865;12,665;3,592;52,041;224,165;55,432;47,063;3,200;1,015;2978,097;21,009;16,810;14,611;13,255;85,192;21,469;1,551;11,743;0,895;8,439;5698488,305;abrasive;1
6,896;117,014;0,042;580,302;0,3625;9,371;0,456;5,643;76,982;40,032;45,322;0,000;0,978;3696,941;18,675;13,364;10,580;13,236;87,038;20,481;1,113;10,484;0,679;7,343;5698488,305;abrasive;1
6,081;95,038;0,046;567,090;0,3416;7,940;-0,063;3,901;53,319;41,719;41,359;2,200;0,942;4074,744;17,669;8,707;9,632;12,719;88,590;15,941;0,994;9,344;0,422;6,584;5698488,305;abrasive;1
5,473;86,463;0,085;635,906;0,4084;7,133;0,045;4,145;39,024;47,439;51,432;0,000;1,043;4185,200;16,538;8,557;8,010;11,644;90,004;14,892;0,825;8,408;0,422;5,921;5698488,305;abrasive;1
4,865;90,679;0,139;588,842;0,3761;6,400;-0,084;4,348;41,589;49,090;52,309;0,000;1,001;4045,547;14,331;7,389;7,895;11,268;88,377;12,702;0,829;7,189;0,368;5,206;5698488,305;abrasive;1
4,926;73,151;0,092;588,311;0,3616;6,381;-0,164;3,942;34,673;38,478;49,076;179,800;0,978;4182,034;15,032;6,558;7,633;10,237;88,552;12,077;0,812;7,257;0,327;5,428;5698488,305;abrasive;1
6,264;171,200;0,074;580,462;0,3162;8,578;0,342;13,227;125,789;45,412;61,258;177,600;0,910;3244,212;17,957;8,845;13,142;10,995;88,205;14,825;1,236;8,869;0,443;6,518;5698488,305;abrasive;1
11,409;371,713;0,050;584,388;0,4183;15,625;2,566;33,439;326,291;45,422;62,984;0,000;1,102;1818,130;38,778;24,094;12,072;7,093;92,857;27,846;1,387;16,151;1,066;12,499;5698488,305;abrasive;1
10,117;323,330;0,037;615,280;0,3696;13,387;2,597;46,044;271,751;51,578;51,578;0,000;1,022;2699,494;34,102;12,956;10,803;8,625;92,590;22,974;1,255;15,203;0,635;11,363;5698488,305;abrasive;1
8,691;195,622;0,057;547,042;0,2676;11,209;0,651;6,707;153,571;42,051;49,646;180,000;0,823;2029,721;27,741;12,525;9,231;10,126;90,244;20,796;1,142;13,248;0,626;9,829;5698488,305;abrasive;1
7,001;108,982;0,051;657,754;0,3958;9,005;-0,290;3,573;66,468;42,515;54,751;0,100;1,022;3633,974;21,541;8,211;11,775;9,013;88,096;16,021;1,245;9,926;0,412;7,681;5698488,305;abrasive;1
5,952;196,010;0,103;633,606;0,4392;8,774;3,349;57,063;156,270;39,740;44,017;180,000;1,084;4241,132;17,261;10,212;10,360;9,957;87,744;13,721;1,038;8,299;0,510;6,407;5698488,305;abrasive;1
5,347;89,970;0,106;606,097;0,3913;6,961;-0,036;4,165;41,987;47,983;53,256;176,500;1,014;4394,328;16,022;8,355;7,911;9,757;87,758;13,797;0,853;7,680;0,417;5,923;5698488,305;abrasive;1
5,535;126,645;0,153;636,583;0,4185;7,228;0,209;4,429;85,483;41,162;59,293;7,800;1,061;4147,912;16,741;8,882;7,722;11,556;89,961;15,034;0,819;8,429;0,445;5,972;5698488,305;abrasive;1
5,536;96,330;0,183;679,484;0,4624;7,281;0,245;4,508;53,174;43,155;52,293;12,100;1,119;4204,548;16,397;9,149;8,003;12,244;89,666;15,326;0,832;8,552;0,456;5,952;5698488,305;abrasive;1
8,551;254,600;0,073;638,779;0,3919;12,063;2,186;23,707;203,780;50,820;51,546;180,000;1,007;2497,225;24,940;17,387;10,468;11,822;89,138;22,873;1,199;12,899;0,891;9,097;5698488,305;abrasive;1
8,976;238,491;0,085;714,264;0,5163;12,544;2,346;25,725;183,298;55,193;48,611;0,000;1,183;2931,663;27,373;18,731;8,715;10,301;89,260;23,736;1,160;13,217;0,944;9,767;5698488,305;abrasive;1
8,441;235,022;0,138;644,900;0,4025;12,030;2,214;21,765;194,365;40,657;56,549;0,000;1,032;3180,365;24,936;19,550;9,993;9,626;88,107;21,592;1,179;11,850;0,964;9,123;5698488,305;abrasive;1
5,771;90,842;0,100;674,624;0,4607;7,496;-0,143;4,089;47,282;43,560;49,252;174,900;1,111;4290,028;17,910;8,035;9,394;9,983;89,860;14,491;0,930;8,505;0,402;6,293;5698488,305;abrasive;1
5,350;92,619;0,135;688,642;0,5646;6,954;0,111;4,105;42,035;50,584;45,899;173,400;1,241;5076,061;16,225;8,512;7,292;11,301;89,598;14,543;0,785;8,196;0,420;5,867;5698488,305;abrasive;1
5,198;89,240;0,174;600,967;0,4165;6,837;0,113;4,932;48,943;40,297;38,677;172,400;1,049;4709,164;15,496;7,997;8,011;11,142;88,686;13,486;0,845;7,765;0,397;5,623;5698488,305;abrasive;1
5,441;95,557;0,122;582,485;0,3636;7,058;-0,131;4,216;43,982;51,575;48,127;170,600;0,979;4128,037;16,704;7,296;8,480;11,093;89,873;13,704;0,858;8,245;0,361;5,940;5698488,305;abrasive;1
5,796;86,943;0,073;636,613;0,4290;7,446;0,012;3,784;42,581;44,362;45,264;178,500;1,067;4409,630;17,976;8,376;7,999;9,769;89,094;14,548;0,867;8,543;0,419;6,481;5698488,305;abrasive;1
6,749;224,432;0,065;676,603;0,4085;9,612;2,587;35,341;163,365;61,066;41,897;0,000;1,034;3060,059;20,056;12,074;9,662;10,802;88,620;16,761;1,053;9,919;0,610;7,269;5698488,305;abrasive;1
6,323;94,989;0,057;668,585;0,3872;8,097;-0,002;3,647;42,482;52,507;39,412;2,700;1,010;3296,977;19,752;8,553;8,761;10,117;89,436;15,745;0,963;9,439;0,427;7,016;5698488,305;abrasive;1
6,703;274,585;0,176;651,492;0,4824;10,737;5,973;90,815;228,633;45,952;36,129;2,600;1,156;3578,570;20,033;14,974;9,018;10,388;90,119;16,881;0,959;9,651;0,758;7,008;5698488,305;abrasive;1
5,589;78,798;0,137;626,929;0,4444;7,290;-0,186;3,914;40,127;38,671;53,027;2,800;1,092;4660,443;16,813;7,673;9,484;10,626;88,653;14,033;0,970;8,219;0,381;6,020;5698488,305;abrasive;1
4,982;83,223;0,100;606,167;0,4259;6,491;-0,113;4,363;41,914;41,310;54,701;0,100;1,066;4765,799;15,339;6,953;7,981;9,909;89,303;12,328;0,812;7,283;0,348;5,445;5698488,305;abrasive;1
4,800;90,432;0,131;596,501;0,4228;6,307;0,027;4,653;47,362;43,071;40,440;171,800;1,060;4908,618;14,393;7,402;7,435;10,560;88,460;12,376;0,795;7,035;0,370;5,191;5698488,305;abrasive;1
4,944;79,234;0,094;566,758;0,3521;6,433;-0,007;3,884;32,738;46,496;43,433;170,400;0,957;4306,385;14,806;7,613;7,375;11,461;89,187;13,449;0,767;7,551;0,373;5,401;5698488,305;abrasive;1
5,381;95,427;0,175;591,139;0,3933;7,111;-0,286;5,486;41,257;54,170;47,307;172,100;1,018;4437,420;16,394;8,115;8,914;10,364;89,547;14,092;0,890;7,899;0,405;5,775;5698488,305;abrasive;1
5,702;88,329;0,075;719,362;0,5505;7,477;-0,217;4,103;42,701;45,628;47,563;4,100;1,235;4516,041;16,437;7,961;9,624;10,217;86,137;13,702;1,039;8,037;0,398;6,264;5698488,305;abrasive;1
4,903;73,726;0,124;581,754;0,3630;6,462;-0,106;4,150;36,930;36,796;43,311;0,000;0,987;3969,740;14,204;7,262;8,262;11,371;87,582;12,610;0,868;7,181;0,363;5,261;5698488,305;abrasive;1
4,859;221,883;0,572;588,832;0,4164;7,930;5,740;95,006;174,431;47,453;74,638;0,000;1,052;4577,601;13,523;11,104;8,030;11,647;88,868;12,771;0,792;6,909;0,584;4,920;5698488,305;abrasive;1
4,261;67,369;0,175;570,288;0,4052;5,645;-0,004;4,460;35,301;32,068;50,987;177,300;1,030;5090,132;12,511;6,957;7,071;10,959;88,372;11,389;0,729;6,236;0,348;4,536;5698488,305;abrasive;1
4,645;71,998;0,139;540,211;0,3528;6,167;-0,066;4,377;33,962;38,036;48,073;172,900;0,957;4832,459;13,487;7,614;7,928;11,508;88,450;12,736;0,798;6,911;0,378;4,928;5698488,305;abrasive;1
5,049;91,339;0,119;529,240;0,3442;6,968;0,059;5,649;39,387;51,953;48,373;170,000;0,942;4642,151;13,734;10,416;9,028;12,519;87,936;15,694;0,890;7,507;0,527;5,149;5698488,305;abrasive;1
4,961;96,352;0,114;566,695;0,3560;6,594;-0,054;4,766;52,932;43,420;43,379;172,000;0,960;4441,290;14,288;7,967;8,140;12,344;88,630;13,598;0,822;7,533;0,393;5,303;5698488,305;abrasive;1
5,647;100,135;0,169;575,261;0,3404;7,538;-0,202;5,265;42,725;57,410;51,209;156,800;0,945;3789,106;16,116;9,203;9,508;12,538;88,506;15,845;0,953;8,614;0,450;5,999;5698488,305;abrasive;1
4,413;77,833;0,152;532,111;0,3608;5,913;-0,160;4,622;34,963;42,871;46,126;0,000;0,975;4665,896;12,445;7,190;8,022;12,303;88,040;12,100;0,795;6,595;0,354;4,633;5698488,305;abrasive;1
4,588;78,221;0,107;517,975;0,3348;6,032;-0,281;4,408;37,948;40,273;64,658;178,200;0,928;4665,896;13,651;6,271;8,113;10,618;88,548;11,254;0,797;6,712;0,312;4,986;5698488,305;abrasive;1
4,454;68,427;0,123;510,907;0,3250;5,771;-0,280;3,944;29,835;38,592;60,860;173,600;0,910;4767,382;13,560;5,761;7,393;9,472;88,225;10,622;0,763;6,381;0,289;4,911;5698488,305;abrasive;1
4,701;72,871;0,078;555,085;0,3595;6,089;-0,207;3,995;35,498;37,373;57,343;173,000;0,962;4863,943;14,475;6,061;7,674;9,990;89,132;11,464;0,797;6,843;0,303;5,092;5698488,305;abrasive;1
5,778;78,606;0,066;604,769;0,3823;7,377;-0,241;3,534;42,083;36,522;42,466;172,900;0,998;4285,103;17,785;6,804;8,936;8,805;87,595;13,071;0,972;8,199;0,345;6,480;5698488,305;abrasive;1
6,721;136,071;0,123;654,143;0,4169;9,298;1,016;10,647;88,243;47,828;45,620;173,200;1,045;3574,877;19,130;12,821;10,078;12,090;88,277;18,271;1,067;10,028;0,658;7,112;5698488,305;abrasive;1
7,689;191,420;0,321;673,881;0,4505;10,891;1,616;17,425;144,475;46,945;49,216;173,000;1,091;3189,159;21,886;16,467;11,306;10,402;87,267;20,130;1,223;10,811;0,832;8,213;5698488,305;abrasive;1
11,481;273,582;0,401;723,110;0,5659;17,451;2,537;21,178;206,431;67,152;63,103;8,800;1,247;2504,261;31,078;31,063;16,085;10,720;86,455;30,940;1,803;15,563;1,605;11,803;5698488,305;abrasive;1
5,001;79,370;0,116;506,512;0,3045;6,676;0,075;4,426;41,248;38,122;71,868;179,900;0,889;4183,265;14,229;8,621;8,386;12,449;88,486;14,179;0,851;7,573;0,428;5,241;5698488,305;abrasive;1
5,184;88,702;0,190;577,417;0,4221;6,803;-0,108;4,171;45,026;43,676;87,876;0,000;1,062;4771,955;15,433;7,571;8,971;11,406;89,346;13,525;0,878;7,739;0,376;5,523;5698488,305;abrasive;1
4,515;84,564;0,133;529,034;0,3552;5,966;-0,153;4,524;33,929;50,635;58,103;175,900;0,959;4779,518;13,175;6,757;7,897;11,920;88,880;11,869;0,779;6,785;0,332;4,792;5698488,305;abrasive;1
4,814;96,170;0,159;546,251;0,3589;6,363;0,098;4,583;50,725;45,445;69,417;176,800;0,964;4656,222;13,803;7,786;7,693;13,457;89,449;13,298;0,768;7,567;0,373;5,081;5698488,305;abrasive;1
5,702;127,307;0,121;542,745;0,3011;7,603;0,340;7,624;88,033;39,274;44,469;174,400;0,886;3570,128;17,115;9,018;9,617;10,573;89,191;14,577;0,959;8,336;0,452;6,070;5698488,305;abrasive;1
7,809;239,861;0,110;596,823;0,4044;12,469;2,344;23,221;181,052;58,810;39,127;177,000;1,082;3063,753;19,087;22,419;16,263;11,146;85,511;21,341;1,616;9,761;1,186;7,356;5698488,305;abrasive;1
9,528;301,928;0,156;588,851;0,4002;14,423;2,043;26,785;245,651;56,277;56,094;8,200;1,061;2570,218;23,110;23,654;19,902;11,059;83,948;26,921;2,014;12,050;1,233;9,445;5698488,305;abrasive;1
10,065;237,473;0,096;648,919;0,3632;13,398;-0,239;5,656;180,523;56,950;74,118;176,100;0,981;2379,030;29,095;13,703;21,048;8,718;86,464;22,514;2,163;13,255;0,678;10,491;5698488,305;abrasive;1
5,716;187,514;0,083;555,060;0,3289;7,432;0,166;7,471;147,122;40,392;50,311;174,800;0,929;3806,694;17,542;7,767;8,767;10,550;89,196;14,159;0,934;8,489;0,387;6,199;5698488,305;abrasive;1
5,062;89,378;0,142;529,313;0,3099;6,894;-0,006;5,282;43,309;46,069;54,980;172,200;0,895;4062,784;13,909;9,211;9,278;11,061;86,396;13,628;0,945;7,110;0,466;5,329;5698488,305;abrasive;1
4,650;80,447;0,182;558,575;0,3556;6,234;-0,117;5,026;38,525;41,922;75,900;176,300;0,966;4582,174;13,462;7,503;8,360;11,456;88,509;12,265;0,823;6,870;0,372;4,906;5698488,305;abrasive;1
5,180;105,207;0,116;599,907;0,3556;6,901;0,091;5,782;62,271;42,935;42,432;171,800;0,951;3800,010;15,385;8,495;8,128;10,588;88,660;13,443;0,832;7,579;0,426;5,626;5698488,305;abrasive;1
4,861;75,431;0,106;494,678;0,2384;6,339;-0,183;4,147;37,628;37,804;46,357;173,400;0,779;3263,559;14,639;6,462;7,957;10,486;88,215;11,751;0,841;7,125;0,322;5,288;5698488,305;abrasive;1
6,253;142,911;0,080;545,822;0,2804;8,460;0,640;9,333;86,324;56,587;48,260;173,200;0,845;3076,768;18,590;10,452;9,430;9,836;87,768;14,825;1,025;8,878;0,521;6,815;5698488,305;abrasive;1
7,993;131,890;0,059;565,065;0,3218;11,030;0,225;6,800;78,206;53,684;44,947;176,200;0,930;2655,522;22,662;14,739;15,175;10,307;87,726;20,594;1,488;11,005;0,743;8,305;5698488,305;abrasive;1
11,157;261,627;0,077;557,927;0,3394;15,433;0,667;7,588;206,103;55,524;59,807;175,500;0,986;1700,815;29,450;24,760;18,266;10,413;84,283;31,016;1,947;14,981;1,252;11,960;5698488,305;abrasive;1
14,181;262,213;0,152;628,626;0,5960;22,851;3,884;28,794;210,593;51,619;81,007;0,000;1,339;2122,061;40,367;44,857;10,662;11,150;93,030;37,447;1,412;19,455;2,396;13,762;5698488,305;abrasive;1
11,120;319,906;0,097;615,993;0,4060;16,217;3,224;39,299;269,060;50,846;68,121;3,600;1,071;2270,508;33,540;22,133;14,180;10,619;90,236;26,915;1,586;16,088;1,128;11,679;5698488,305;abrasive;1
9,343;103,251;0,045;659,656;0,3442;11,832;0,282;3,114;55,074;48,177;61,914;2,900;0,949;2581,474;28,351;13,740;9,978;13,971;91,334;26,040;1,138;15,680;0,619;10,406;5698488,305;abrasive;1
9,954;362,470;0,076;654,989;0,4547;14,754;3,778;44,607;304,108;58,362;59,284;3,400;1,116;2148,444;28,487;23,757;8,046;13,850;93,061;29,943;1,000;15,691;1,290;10,123;5698488,305;abrasive;1
10,786;283,330;0,413;654,325;0,5314;17,760;3,989;31,279;228,211;55,119;63,594;0,100;1,210;2193,822;29,885;39,373;7,015;11,305;92,773;38,616;0,990;14,859;2,118;10,363;5698488,305;abrasive;1
10,240;345,953;0,319;670,110;0,6568;19,233;5,490;50,784;305,475;40,477;58,668;160,500;1,385;2248,171;25,541;41,628;9,251;11,920;90,060;33,777;1,100;13,174;2,339;9,305;5698488,305;abrasive;1
7,656;117,478;0,107;661,298;0,3604;9,670;0,049;3,399;75,445;42,033;59,871;0,000;0,976;2840,026;24,370;9,928;9,375;9,224;89,161;18,463;1,089;11,345;0,501;8,739;5698488,305;abrasive;1
6,996;116,425;0,104;679,976;0,3979;9,009;-0,036;3,924;58,795;57,630;47,194;0,000;1,023;3175,968;20,817;9,368;9,828;9,806;86,224;16,317;1,120;10,083;0,469;7,994;5698488,305;abrasive;1
8,774;200,159;0,041;629,215;0,3445;11,656;0,434;12,879;151,420;48,740;56,995;3,500;0,952;2712,509;27,015;11,641;15,943;7,610;88,236;18,821;1,598;11,830;0,567;9,506;5698488,305;abrasive;1
7,103;176,394;0,068;640,081;0,3779;9,108;0,650;10,487;133,251;43,143;52,869;0,200;1,001;3475,325;23,262;9,183;8,297;9,113;90,897;16,861;0,975;10,621;0,460;7,984;5698488,305;abrasive;1
6,816;194,345;0,078;642,119;0,3958;9,441;1,806;26,608;146,419;47,926;57,295;0,000;1,021;3463,541;20,430;11,767;10,445;9,844;88,447;16,634;1,111;9,724;0,587;7,352;5698488,305;abrasive;1
6,427;105,516;0,099;720,680;0,5283;8,495;-0,411;4,681;53,285;52,231;46,396;1,600;1,202;4266,108;18,636;8,368;12,119;9,100;86,467;14,359;1,236;8,751;0,417;6,996;5698488,305;abrasive;1
6,752;170,043;0,080;672,373;0,4467;9,342;0,654;13,797;124,193;45,850;57,599;180,000;1,095;3753,049;19,211;10,943;13,352;9,916;87,247;15,642;1,307;9,230;0,546;7,112;5698488,305;abrasive;1
7,113;264,111;0,201;736,713;0,5596;10,883;4,155;61,821;217,450;46,662;41,128;180,000;1,248;3639,603;20,735;16,124;10,267;10,314;89,175;17,616;1,063;10,041;0,815;7,476;5698488,305;abrasive;1
6,896;286,988;0,131;729,883;0,5273;9,650;2,438;34,864;235,353;51,635;48,381;180,000;1,193;3803,352;20,829;12,164;9,270;10,551;89,245;17,110;1,011;10,163;0,614;7,522;5698488,305;abrasive;1
6,440;118,926;0,114;699,960;0,4559;8,645;0,144;5,497;65,255;53,671;41,051;180,000;1,099;3598,270;18,579;10,776;11,092;10,241;87,205;16,145;1,158;9,034;0,541;6,876;5698488,305;abrasive;1
5,717;85,248;0,087;641,907;0,4445;7,366;0,091;3,923;43,345;41,903;49,440;177,800;1,092;4368,297;17,701;8,393;7,599;10,817;89,878;14,973;0,836;8,673;0,418;6,295;5698488,305;abrasive;1
5,590;71,094;0,072;608,415;0,3788;7,117;-0,003;3,582;35,189;35,905;45,608;179,000;1,004;3963,760;18,069;7,619;7,737;9,470;91,009;14,201;0,804;8,358;0,383;6,192;5698488,305;abrasive;1
5,942;87,212;0,087;651,797;0,4695;7,604;-0,039;3,761;43,916;43,296;57,690;2,800;1,124;4496,166;18,744;8,133;8,178;9,210;89,239;14,605;0,900;8,679;0,409;6,653;5698488,305;abrasive;1
5,852;95,618;0,099;681,660;0,5013;7,607;0,027;4,154;47,461;48,157;41,111;1,900;1,164;4504,433;17,954;8,785;8,490;10,664;89,381;15,354;0,917;8,762;0,439;6,350;5698488,305;abrasive;1
5,718;91,292;0,051;638,588;0,4419;7,381;0,000;3,800;42,311;48,981;46,644;2,300;1,085;4474,180;17,391;8,196;8,050;11,360;89,347;14,937;0,866;8,757;0,403;6,303;5698488,305;abrasive;1
5,662;89,582;0,067;691,264;0,5309;7,338;-0,036;3,980;45,436;44,146;46,449;1,900;1,200;4914,246;17,276;8,111;8,525;11,488;89,960;14,828;0,876;8,715;0,395;6,147;5698488,305;abrasive;1
5,388;78,736;0,081;635,202;0,4502;7,035;-0,027;4,100;39,044;39,692;38,969;2,400;1,102;4549,283;16,176;8,273;8,057;10,918;88,831;14,319;0,845;8,071;0,411;5,904;5698488,305;abrasive;1
5,251;85,577;0,095;651,397;0,4600;6,857;-0,244;4,412;43,930;41,647;43,992;1,700;1,115;4501,267;15,976;7,235;8,618;9,792;88,679;12,876;0,878;7,590;0,362;5,763;5698488,305;abrasive;1
4,999;87,035;0,119;631,681;0,4827;6,560;-0,155;4,425;42,329;44,706;44,489;180,000;1,136;5171,391;15,180;7,376;8,313;10,240;89,142;12,890;0,843;7,288;0,369;5,374;5698488,305;abrasive;1
4,395;76,142;0,117;461,239;0,2545;5,771;-0,241;4,173;36,484;39,659;43,309;2,300;0,796;4075,272;12,965;6,106;7,634;11,279;88,420;11,164;0,771;6,524;0,300;4,725;5698488,305;abrasive;1
4,783;79,876;0,063;551,225;0,3998;6,222;-0,126;4,043;39,966;39,910;43,761;0,000;1,024;4978,620;14,434;6,685;7,509;10,481;88,444;11,906;0,789;7,059;0,333;5,255;5698488,305;abrasive;1
4,898;77,823;0,096;591,853;0,4522;6,373;-0,191;4,044;37,211;40,612;43,923;0,000;1,094;5085,031;14,404;6,780;7,664;10,314;86,965;11,966;0,819;7,096;0,339;5,461;5698488,305;abrasive;1
5,419;87,660;0,132;645,951;0,5139;7,047;-0,126;4,167;42,529;45,132;56,548;0,000;1,177;5096,640;16,586;7,630;8,425;10,432;89,278;13,710;0,876;8,029;0,380;5,909;5698488,305;abrasive;1
5,090;97,510;0,072;600,959;0,4472;6,776;-0,474;5,346;41,740;55,771;56,978;0,000;1,088;4824,896;15,056;6,844;9,714;10,018;88,058;12,127;0,961;7,199;0,342;5,424;5698488,305;abrasive;1
4,846;79,254;0,149;609,884;0,4378;6,294;-0,059;4,127;35,357;43,897;51,940;179,800;1,078;4938,519;14,883;7,061;7,240;10,343;89,255;12,447;0,769;7,188;0,352;5,288;5698488,305;abrasive;1
4,652;79,993;0,167;562,506;0,3623;6,177;-0,212;4,805;42,982;37,011;51,524;0,000;0,974;4442,169;13,659;6,866;8,248;10,632;88,103;11,616;0,830;6,712;0,343;4,989;5698488,305;abrasive;1
5,392;174,946;0,186;596,170;0,4447;8,564;3,419;37,487;133,687;41,259;38,243;177,200;1,090;4721,827;14,650;13,432;9,276;11,285;88,192;13,668;0,910;7,409;0,707;5,397;5698488,305;abrasive;1
4,861;81,099;0,186;602,147;0,4707;6,348;-0,052;4,220;42,827;38,272;86,738;172,800;1,114;5394,766;14,770;7,090;7,805;10,558;89,228;12,454;0,799;7,187;0,353;5,255;5698488,305;abrasive;1
4,785;84,280;0,110;600,044;0,4908;6,301;-0,119;4,351;45,908;38,372;70,072;1,200;1,138;5657,891;14,147;7,053;8,058;10,416;87,844;11,953;0,837;6,910;0,353;5,182;5698488,305;abrasive;1
4,957;85,201;0,079;570,895;0,4491;6,556;0,044;4,421;45,504;39,697;84,466;177,700;1,088;5394,238;14,486;8,117;8,112;11,908;89,058;13,638;0,817;7,490;0,402;5,260;5698488,305;abrasive;1
5,234;78,209;0,103;604,636;0,4846;6,884;-0,124;4,130;37,778;40,432;82,154;179,800;1,139;5337,603;15,415;7,839;8,892;11,380;88,586;13,761;0,897;7,813;0,387;5,618;5698488,305;abrasive;1
4,911;84,648;0,135;577,097;0,4121;6,493;-0,335;4,699;40,984;43,664;57,762;180,000;1,044;4900,879;14,790;6,825;9,301;10,341;89,383;12,262;0,881;7,096;0,341;5,206;5698488,305;abrasive;1
4,824;73,721;0,115;593,579;0,4254;6,380;-0,192;4,513;32,806;40,915;53,537;179,800;1,057;5050,734;14,451;7,327;8,534;10,295;88,885;12,415;0,844;6,976;0,366;5,142;5698488,305;abrasive;1
4,955;85,035;0,115;606,716;0,4557;6,499;-0,219;4,277;34,068;50,967;58,337;0,200;1,103;5070,081;14,763;6,856;8,446;10,914;88,560;12,291;0,854;7,325;0,339;5,366;5698488,305;abrasive;1
6,525;337,783;0,462;665,350;0,5385;12,001;7,844;130,302;293,409;44,373;73,243;177,800;1,227;4349,126;17,306;18,460;10,206;12,110;88,915;16,931;1,008;9,034;1,010;6,315;5698488,305;abrasive;1
4,906;93,796;0,099;608,367;0,4519;6,440;-0,108;4,616;43,859;49,937;42,217;1,800;1,099;5160,310;14,863;7,115;8,042;10,763;89,365;12,464;0,813;7,277;0,354;5,280;5698488,305;abrasive;1
5,050;93,737;0,070;561,502;0,3944;6,617;-0,071;4,225;47,904;45,833;42,589;0,000;1,012;4949,599;15,112;7,608;8,071;10,944;88,857;13,259;0,839;7,473;0,379;5,432;5698488,305;abrasive;1
5,383;78,314;0,041;465,448;0,2573;7,099;0,086;4,199;40,270;38,044;46,002;0,000;0,799;3923,834;15,670;9,025;8,395;12,466;89,236;15,004;0,852;8,371;0,438;5,741;5698488,305;abrasive;1
5,458;85,949;0,059;639,058;0,5294;7,213;0,003;4,389;42,911;43,038;55,094;179,800;1,196;5279,385;15,780;8,670;9,027;12,868;89,315;14,909;0,902;8,443;0,419;5,737;5698488,305;abrasive;1
5,118;155,431;0,195;561,733;0,4076;7,277;1,637;21,468;112,613;42,817;58,467;0,000;1,039;4949,423;14,624;10,312;8,490;11,824;89,238;14,373;0,839;7,548;0,529;5,254;5698488,305;abrasive;1
5,290;158,502;0,471;609,978;0,4631;8,065;2,352;31,637;115,400;43,102;60,107;180,000;1,118;4796,403;14,614;11,033;10,729;11,648;89,057;13,658;0,963;7,434;0,577;5,284;5698488,305;abrasive;1
4,666;86,398;0,230;623,382;0,4902;6,136;-0,017;4,477;43,914;42,485;32,912;177,900;1,151;4976,510;14,003;7,273;7,473;10,933;89,219;12,298;0,765;6,915;0,363;5,002;5698488,305;abrasive;1
5,901;106,671;0,040;594,551;0,3459;7,940;-0,394;4,738;48,217;58,454;55,816;180,000;0,945;3890,064;16,471;8,492;11,876;11,401;86,851;14,527;1,182;8,414;0,420;6,194;5698488,305;abrasive;1
4,947;81,874;0,100;607,193;0,4307;6,665;-0,164;4,638;44,351;37,523;49,167;178,100;1,073;4800,976;13,746;8,120;9,324;12,174;87,396;13,367;0,928;7,288;0,401;5,169;5698488,305;abrasive;1
4,783;91,128;0,071;590,964;0,4114;6,472;-0,111;4,965;51,623;39,505;40,819;179,900;1,045;4735,371;13,378;8,107;8,948;12,277;88,092;13,237;0,866;7,088;0,405;4,993;5698488,305;abrasive;1
5,522;210,610;0,138;583,295;0,4480;9,109;6,597;109,991;175,044;35,566;42,339;177,600;1,096;4609,788;15,737;11,912;8,601;11,393;89,045;13,818;0,867;7,967;0,617;5,717;5698488,305;abrasive;1
4,680;86,698;0,132;563,108;0,3988;6,154;-0,262;4,406;40,850;45,849;71,606;178,800;1,027;5023,999;14,079;6,700;8,245;9,877;88,628;11,730;0,821;6,694;0,335;5,051;5698488,305;abrasive;1
4,685;76,889;0,146;560,232;0,4179;6,312;-0,203;4,858;38,037;38,852;90,319;179,900;1,046;5349,739;13,314;7,373;9,092;12,116;88,523;12,404;0,865;6,936;0,366;4,873;5698488,305;abrasive;1
6,561;91,927;0,086;612,637;0,4781;9,337;-1,339;5,967;44,678;47,249;84,986;168,500;1,131;5111,942;16,200;7,200;20,763;8,489;84,803;12,279;1,916;7,488;0,357;6,218;5698488,305;abrasive;1
7,782;160,940;0,080;628,564;0,4877;11,968;-1,781;8,092;89,629;71,311;95,269;176,200;1,147;4813,991;16,504;8,369;29,990;9,512;83,909;13,234;2,733;7,968;0,418;6,551;5698488,305;abrasive;1
