Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
4,653;95,602;0,883;639,477;0,4492;6,027;-0,236;3,948;41,323;54,278;102,744;179,900;1,090;5131,465;14,067;6,054;7,475;9,974;88,037;11,264;0,787;6,754;0,303;5,141;5698488,305;erosive;2
4,685;131,309;0,846;665,632;0,5121;6,194;0,515;8,713;89,731;41,578;79,325;0,200;1,157;5625,880;14,350;7,178;6,718;9,728;88,679;11,544;0,735;6,793;0,358;5,161;5698488,305;erosive;2
5,319;102,861;0,821;639,374;0,5228;6,845;-0,206;3,881;47,037;55,825;81,789;107,400;1,167;5705,556;16,359;6,669;8,126;9,851;88,490;12,784;0,870;7,783;0,334;5,919;5698488,305;erosive;2
4,984;109,045;0,503;690,366;0,5255;6,391;-0,164;3,782;52,355;56,690;186,412;85,800;1,182;5401,098;15,479;6,315;7,391;9,249;88,469;11,801;0,800;7,220;0,317;5,582;5698488,305;erosive;2
4,556;113,722;0,694;594,000;0,3635;5,979;-0,089;4,833;55,008;58,714;100,979;74,500;0,976;4479,985;13,849;6,571;7,381;10,263;89,018;11,348;0,751;6,689;0,328;4,964;5698488,305;erosive;2
4,734;107,595;0,511;637,848;0,4345;6,167;-0,196;4,241;51,740;55,855;196,220;90,000;1,075;4864,295;14,264;6,555;7,554;10,780;88,623;11,969;0,785;7,049;0,325;5,175;5698488,305;erosive;2
4,522;83,578;0,503;558,882;0,3163;6,001;-0,570;5,414;32,965;50,612;141,206;109,900;0,908;4173,064;13,293;5,966;8,374;9,470;87,256;10,521;0,842;6,295;0,299;4,924;5698488,305;erosive;2
5,081;123,736;0,460;677,533;0,5093;6,642;-0,171;4,393;44,165;79,571;246,064;99,200;1,166;5283,782;15,405;7,248;8,306;10,657;89,294;12,966;0,836;7,519;0,361;5,507;5698488,305;erosive;2
4,507;110,908;0,630;640,007;0,4523;5,835;-0,153;4,120;45,007;65,901;77,139;179,900;1,091;5177,195;13,795;5,990;6,947;9,899;88,464;10,911;0,743;6,572;0,300;4,977;5698488,305;erosive;2
4,541;88,204;0,847;635,248;0,4576;5,895;-0,268;4,050;32,809;55,394;68,771;69,200;1,093;5249,660;13,628;5,844;7,355;10,385;88,000;10,992;0,767;6,652;0,291;5,027;5698488,305;erosive;2
5,179;113,703;0,832;641,321;0,5078;6,727;0,063;4,655;70,209;43,495;73,932;0,200;1,148;5540,927;15,819;7,320;7,679;10,311;88,723;12,875;0,831;7,640;0,366;5,692;5698488,305;erosive;2
5,046;89,973;0,506;675,072;0,4865;6,692;-0,368;4,932;38,047;51,925;131,639;179,800;1,148;4712,505;14,797;7,336;8,983;10,177;87,718;12,618;0,903;7,185;0,367;5,461;5698488,305;erosive;2
5,306;98,173;0,561;766,730;0,5914;6,872;-0,063;3,987;44,571;53,602;87,066;0,200;1,273;4852,686;16,270;7,531;8,065;10,204;89,098;13,364;0,846;7,828;0,376;5,824;5698488,305;erosive;2
5,538;87,826;0,671;713,229;0,4207;7,263;0,149;4,317;43,623;44,204;157,944;81,800;1,068;3439,269;16,329;9,036;7,930;12,504;89,673;15,547;0,831;8,595;0,446;5,948;5698488,305;erosive;2
5,791;102,626;0,767;647,922;0,3035;7,581;-0,064;4,280;58,080;44,546;131,561;180,000;0,894;2798,869;17,255;8,645;8,867;11,022;88,317;15,063;0,946;8,618;0,431;6,317;5698488,305;erosive;2
5,471;84,447;0,528;559,934;0,2264;7,016;-0,180;3,613;44,326;40,120;128,241;179,500;0,764;2519,738;16,920;6,753;8,368;9,728;88,554;13,049;0,900;8,000;0,339;6,076;5698488,305;erosive;2
6,698;183,472;0,700;722,671;0,4691;8,930;0,311;7,091;85,148;98,323;91,770;55,800;1,118;4177,989;20,071;10,224;10,717;10,366;88,612;16,405;1,114;9,709;0,513;7,253;5698488,305;erosive;2
6,175;103,524;0,819;683,245;0,4602;8,060;0,071;4,504;54,518;49,005;103,735;59,600;1,107;4448,853;18,905;9,371;8,949;10,501;89,309;15,873;0,959;9,182;0,469;6,743;5698488,305;erosive;2
5,395;100,300;0,692;623,641;0,3845;6,902;-0,092;3,917;45,487;54,814;112,920;0,000;1,003;4345,256;17,029;7,134;7,539;10,556;90,523;13,875;0,794;8,235;0,353;5,964;5698488,305;erosive;2
4,448;78,723;0,750;613,708;0,3958;5,810;-0,162;4,187;39,146;39,576;288,817;0,000;1,023;4794,292;13,407;6,323;7,232;10,574;88,727;11,299;0,744;6,562;0,314;4,840;5698488,305;erosive;2
4,512;87,629;0,541;593,277;0,3525;5,903;-0,250;4,213;36,195;51,435;193,770;180,000;0,965;4262,766;13,430;6,146;7,533;10,359;87,850;11,133;0,790;6,525;0,307;4,915;5698488,305;erosive;2
5,069;87,389;0,578;666,425;0,3793;6,629;0,016;4,511;42,248;45,141;150,814;92,900;1,010;3531,609;15,583;7,756;7,850;10,529;90,004;13,245;0,797;7,534;0,388;5,457;5698488,305;erosive;2
5,077;79,975;0,643;603,724;0,2777;6,711;-0,199;4,924;35,798;44,177;104,816;90,100;0,852;2842,665;15,139;7,681;8,326;10,544;88,511;13,014;0,856;7,391;0,385;5,482;5698488,305;erosive;2
5,161;71,856;0,776;540,766;0,2226;6,591;0,055;3,649;37,040;34,815;121,325;0,000;0,761;2580,771;16,434;7,154;6,840;9,676;90,018;12,989;0,759;7,700;0,359;5,734;5698488,305;erosive;2
5,310;79,519;0,478;517,256;0,2160;6,948;-0,174;4,066;39,712;39,807;103,993;179,800;0,746;2642,155;15,756;7,613;8,690;10,592;87,968;13,426;0,909;7,749;0,379;5,786;5698488,305;erosive;2
5,907;144,589;0,824;659,170;0,4475;7,796;0,129;5,750;66,324;78,265;114,917;179,900;1,084;4660,443;17,917;8,694;9,434;10,155;88,886;14,503;0,971;8,609;0,435;6,439;5698488,305;erosive;2
5,328;110,273;0,871;601,285;0,4360;7,003;0,415;5,271;54,259;56,015;96,463;0,000;1,064;5055,658;15,912;8,890;7,057;11,654;89,066;14,388;0,791;8,139;0,443;5,783;5698488,305;erosive;2
4,342;78,681;0,800;584,583;0,3629;5,709;-0,140;4,569;33,665;45,016;337,521;0,200;0,975;4752,783;13,008;6,423;7,104;10,880;88,941;11,191;0,724;6,421;0,320;4,683;5698488,305;erosive;2
4,513;88,142;0,667;631,017;0,4212;5,898;-0,074;4,165;40,019;48,124;253,193;180,000;1,058;4912,663;13,452;6,595;7,139;10,409;87,848;11,436;0,763;6,567;0,330;4,926;5698488,305;erosive;2
4,520;112,691;0,582;630,407;0,4018;5,935;-0,108;4,384;52,673;60,019;201,262;0,000;1,032;4734,139;13,400;6,764;7,278;10,598;87,954;11,595;0,763;6,613;0,337;4,924;5698488,305;erosive;2
4,556;82,150;0,526;508,744;0,2433;5,947;-0,169;4,079;42,002;40,148;191,466;179,900;0,793;3498,718;13,598;6,405;7,291;10,960;88,300;11,566;0,766;6,764;0,318;4,965;5698488,305;erosive;2
4,946;93,391;0,658;748,443;0,5927;6,378;-0,133;3,971;41,382;52,009;109,366;106,100;1,262;5588,768;15,297;6,600;7,350;9,852;88,891;12,148;0,790;7,259;0,330;5,476;5698488,305;erosive;2
5,443;86,955;0,531;654,484;0,4409;7,004;-0,196;3,713;45,603;41,352;112,382;0,200;1,076;4887,336;16,639;6,838;8,459;10,083;88,438;13,075;0,892;8,008;0,342;6,055;5698488,305;erosive;2
5,556;114,971;0,763;633,166;0,4235;7,210;-0,303;4,209;63,894;51,076;116,370;120,000;1,054;4689,992;16,941;6,973;9,058;9,898;88,340;13,264;0,950;8,068;0,349;6,119;5698488,305;erosive;2
5,157;120,748;0,610;648,560;0,5500;6,704;0,037;4,920;74,848;45,899;131,463;0,100;1,200;6010,542;15,716;6,929;7,757;10,551;88,715;12,563;0,832;7,662;0,345;5,685;5698488,305;erosive;2
4,414;77,527;0,504;594,650;0,3814;5,793;-0,126;4,373;35,552;41,975;250,935;179,800;1,002;4768,437;13,115;6,439;7,175;11,010;88,483;11,347;0,737;6,553;0,320;4,796;5698488,305;erosive;2
4,416;69,091;0,645;645,056;0,4444;5,718;-0,081;3,910;32,884;36,207;262,405;0,500;1,089;5113,701;13,458;6,197;6,743;10,319;88,778;11,131;0,715;6,507;0,310;4,851;5698488,305;erosive;2
4,403;89,621;0,503;649,342;0,4462;5,708;-0,157;3,923;33,427;56,194;147,791;0,000;1,089;5135,335;13,424;6,063;6,959;9,891;88,423;10,895;0,743;6,383;0,303;4,812;5698488,305;erosive;2
4,650;110,767;0,614;712,768;0,5410;5,989;-0,131;3,972;39,788;70,979;228,016;180,000;1,206;5624,825;14,426;6,076;6,869;10,285;89,253;11,511;0,737;6,935;0,303;5,131;5698488,305;erosive;2
4,863;113,425;0,834;658,995;0,4497;6,405;0,041;5,529;58,320;55,105;93,260;0,000;1,091;4850,400;14,644;7,129;7,591;10,225;88,526;12,001;0,786;7,099;0,356;5,363;5698488,305;erosive;2
5,164;104,358;0,686;680,861;0,4720;6,607;-0,258;3,848;40,521;63,836;84,543;81,100;1,118;4854,797;16,146;6,127;7,802;9,003;88,557;12,006;0,841;7,444;0,310;5,782;5698488,305;erosive;2
4,886;373,549;0,755;659,635;0,5048;6,404;-0,510;24,767;47,094;326,455;103,361;0,000;1,158;5260,917;14,633;7,055;7,416;10,794;88,208;12,324;0,796;7,260;0,350;5,362;5698488,305;erosive;2
4,787;117,770;0,818;637,208;0,5599;6,215;0,099;5,457;71,656;46,114;93,887;0,000;1,211;6141,049;14,678;6,417;7,020;10,345;88,751;11,619;0,763;7,090;0,320;5,295;5698488,305;erosive;2
4,388;75,735;0,502;572,473;0,3507;5,751;-0,202;4,436;34,172;41,564;266,916;179,800;0,957;4649,890;13,124;6,073;7,283;10,792;88,597;10,916;0,743;6,467;0,302;4,771;5698488,305;erosive;2
4,571;66,595;0,750;615,760;0,4015;5,921;-0,085;3,825;30,455;36,141;316,962;0,000;1,028;4915,302;13,856;6,384;6,942;10,985;88,940;11,727;0,734;6,874;0,316;5,003;5698488,305;erosive;2
4,401;94,682;0,439;647,167;0,4410;5,734;-0,150;4,295;29,219;65,463;146,066;0,000;1,081;5125,309;13,354;6,273;6,815;10,295;88,589;11,093;0,722;6,470;0,313;4,822;5698488,305;erosive;2
4,552;105,284;0,459;690,238;0,4910;5,917;0,085;5,023;59,517;45,767;125,328;0,000;1,143;5176,492;14,064;6,360;6,673;10,315;89,317;11,290;0,716;6,765;0,318;4,991;5698488,305;erosive;2
4,658;118,903;0,659;635,427;0,4206;6,224;0,390;8,894;77,731;41,173;93,423;0,000;1,056;4781,804;13,988;7,059;7,458;10,408;88,615;11,506;0,777;6,789;0,353;5,041;5698488,305;erosive;2
4,905;80,160;0,485;711,384;0,5263;6,349;0,005;4,084;42,187;37,973;96,183;0,000;1,181;5190,211;15,073;6,976;7,263;9,969;88,810;12,155;0,785;7,189;0,349;5,392;5698488,305;erosive;2
4,882;143,452;0,550;638,477;0,4662;6,448;0,306;7,173;74,498;68,954;87,640;0,000;1,104;5271,822;14,877;7,297;7,467;9,870;88,691;11,912;0,787;7,091;0,365;5,358;5698488,305;erosive;2
4,841;99,952;0,448;637,391;0,5858;6,299;-0,147;4,515;53,436;46,516;123,656;180,000;1,239;6327,136;14,779;6,694;7,580;9,859;88,527;11,968;0,802;7,036;0,335;5,316;5698488,305;erosive;2
4,530;81,139;0,614;505,397;0,2741;6,025;-0,284;4,713;44,210;36,929;236,049;175,200;0,842;3845,389;13,091;6,509;8,310;11,901;88,462;11,576;0,812;6,742;0,319;4,816;5698488,305;erosive;2
4,194;75,423;0,637;556,008;0,3318;5,524;-0,174;4,393;29,150;46,273;245,589;180,000;0,930;4439,003;12,231;6,194;6,950;11,778;88,210;10,965;0,715;6,310;0,303;4,527;5698488,305;erosive;2
4,159;80,084;0,581;526,267;0,2846;5,445;-0,258;4,594;37,816;42,268;213,175;179,900;0,859;4075,975;12,469;5,647;6,903;10,019;87,871;10,043;0,720;5,997;0,282;4,563;5698488,305;erosive;2
4,320;111,625;0,487;589,597;0,3573;5,634;-0,032;4,368;55,966;55,660;121,307;0,000;0,964;4544,359;13,078;6,136;6,733;10,400;88,629;10,795;0,717;6,322;0,307;4,699;5698488,305;erosive;2
4,376;79,305;0,417;576,119;0,3544;5,691;-0,321;4,277;40,534;38,772;142,768;0,000;0,961;4579,888;13,418;5,488;7,484;9,705;88,790;10,448;0,755;6,336;0,276;4,787;5698488,305;erosive;2
4,726;120,633;0,680;635,963;0,4891;6,256;0,217;6,630;66,037;54,596;115,136;0,000;1,132;5561,154;14,173;6,953;7,577;10,257;88,274;11,495;0,796;6,857;0,348;5,135;5698488,305;erosive;2
4,621;115,498;0,460;608,013;0,4883;6,041;0,095;4,984;72,555;42,943;129,201;0,000;1,128;5841,867;14,065;6,750;7,045;10,024;88,553;11,437;0,754;6,734;0,337;5,063;5698488,305;erosive;2
4,527;102,456;0,770;509,952;0,3315;5,826;-0,094;3,774;53,147;49,309;108,856;0,100;0,919;4606,270;13,943;6,039;6,725;10,180;88,908;11,244;0,724;6,691;0,302;4,999;5698488,305;erosive;2
4,605;90,481;0,291;576,100;0,3728;6,087;-0,290;4,901;37,384;53,097;119,853;0,000;0,991;4563,706;13,604;6,649;7,947;10,319;87,956;11,466;0,808;6,618;0,333;4,993;5698488,305;erosive;2
4,489;78,034;0,342;534,195;0,3114;5,867;-0,201;4,313;38,249;39,785;135,568;179,900;0,900;4209,648;13,511;6,276;7,286;10,434;88,380;11,333;0,761;6,580;0,313;4,894;5698488,305;erosive;2
4,522;70,336;0,408;589,110;0,3753;5,879;-0,341;4,099;32,801;37,535;170,778;0,200;0,991;4710,043;13,642;5,609;7,700;9,981;88,147;10,745;0,790;6,533;0,281;4,969;5698488,305;erosive;2
4,351;107,045;0,558;546,713;0,3105;5,694;-0,238;4,266;68,149;38,896;236,779;0,000;0,900;4101,303;12,840;5,834;7,159;11,001;87,740;10,669;0,749;6,419;0,289;4,775;5698488,305;erosive;2
4,460;121,837;0,623;639,972;0,4668;5,829;-0,193;4,266;43,289;78,549;217,573;0,000;1,111;5235,941;13,195;6,113;7,334;10,967;87,879;11,121;0,769;6,595;0,301;4,868;5698488,305;erosive;2
4,540;141,901;0,446;598,572;0,3918;5,890;-0,159;4,254;87,657;54,244;143,287;179,800;1,014;4710,395;13,701;5,996;7,126;10,625;88,345;11,192;0,751;6,737;0,297;5,014;5698488,305;erosive;2
4,605;110,985;0,461;627,867;0,4946;5,973;0,081;4,683;63,310;47,674;160,381;0,000;1,139;5631,684;14,063;6,616;6,655;10,193;88,480;11,581;0,728;6,804;0,330;5,098;5698488,305;erosive;2
4,396;114,518;0,717;529,181;0,3133;5,683;-0,210;4,155;64,262;50,256;101,909;0,200;0,902;4103,061;13,451;5,668;6,839;10,057;88,512;10,645;0,724;6,454;0,283;4,864;5698488,305;erosive;2
4,732;76,681;0,602;556,649;0,3543;6,250;-0,389;4,358;35,747;40,933;186,711;0,000;0,962;4517,096;13,750;6,310;8,745;10,675;87,344;11,573;0,890;6,795;0,313;5,089;5698488,305;erosive;2
4,461;70,549;0,483;554,283;0,3299;5,814;-0,214;4,363;33,771;36,777;203,927;179,900;0,930;4334,175;13,691;5,876;7,414;10,154;89,295;10,850;0,741;6,555;0,294;4,876;5698488,305;erosive;2
4,472;82,291;0,381;581,680;0,3515;5,897;-0,154;4,666;39,478;42,813;131,952;180,000;0,959;4391,866;13,030;6,359;7,342;10,910;87,271;11,008;0,772;6,518;0,317;4,909;5698488,305;erosive;2
4,396;71,128;0,489;567,468;0,3156;5,716;-0,280;4,004;29,778;41,350;203,012;180,000;0,905;4133,138;13,179;5,737;7,281;9,832;87,609;10,533;0,768;6,299;0,287;4,840;5698488,305;erosive;2
4,248;79,604;0,364;610,078;0,3909;5,465;-0,114;3,833;31,808;47,796;134,798;0,000;1,012;4856,204;13,109;5,729;6,143;10,028;88,843;10,604;0,668;6,267;0,286;4,719;5698488,305;erosive;2
4,346;75,042;0,548;623,021;0,4107;5,663;-0,274;4,181;30,120;44,922;185,495;0,100;1,042;4831,580;13,024;5,779;7,216;9,906;87,781;10,500;0,754;6,249;0,289;4,771;5698488,305;erosive;2
4,314;94,944;0,513;597,402;0,3966;5,670;-0,090;4,860;52,264;42,680;157,550;179,900;1,024;4693,510;12,837;6,278;6,886;10,625;88,041;10,857;0,725;6,326;0,313;4,716;5698488,305;erosive;2
4,670;196,240;0,646;645,350;0,4819;6,213;-0,665;8,074;64,137;132,103;94,019;179,700;1,127;5271,998;13,809;5,992;8,199;10,073;87,447;10,990;0,842;6,676;0,299;5,113;5698488,305;erosive;2
5,193;115,964;0,557;641,347;0,5070;7,494;0,576;11,255;63,876;52,088;88,173;66,800;1,167;5346,397;14,349;10,372;9,774;11,426;87,805;13,253;0,958;7,302;0,536;5,285;5698488,305;erosive;2
4,833;92,356;0,458;662,283;0,5169;6,403;-0,073;4,928;47,310;45,046;124,993;0,000;1,179;5293,104;14,340;7,474;8,037;10,610;88,453;12,521;0,822;7,033;0,374;5,204;5698488,305;erosive;2
4,745;98,674;0,460;635,287;0,4341;6,385;-0,766;7,645;31,777;66,897;148,650;0,000;1,072;5016,436;13,868;6,375;8,976;10,746;88,026;11,639;0,880;6,845;0,317;5,097;5698488,305;erosive;2
4,532;80,503;0,571;648,122;0,4321;5,807;-0,124;3,820;35,772;44,731;166,063;0,200;1,071;4870,099;14,149;5,754;6,525;9,748;89,094;10,917;0,709;6,678;0,288;5,055;5698488,305;erosive;2
4,469;82,666;0,397;641,323;0,4257;5,827;-0,261;4,278;35,890;46,776;127,950;179,900;1,062;4805,549;13,573;5,979;7,368;10,150;88,596;11,044;0,761;6,526;0,298;4,876;5698488,305;erosive;2
4,429;129,590;0,480;638,631;0,4329;5,753;-0,233;4,468;58,125;71,465;137,089;180,000;1,071;4989,877;13,535;5,727;7,132;9,407;88,182;10,378;0,754;6,340;0,286;4,892;5698488,305;erosive;2
4,535;85,999;0,448;661,628;0,4739;5,901;-0,201;4,205;38,236;47,763;115,604;0,000;1,126;5105,434;13,581;6,090;7,197;10,065;87,623;10,937;0,769;6,552;0,304;5,019;5698488,305;erosive;2
4,545;88,604;0,465;618,860;0,3916;6,016;-0,353;5,059;41,332;47,272;115,615;179,500;1,016;4617,879;13,496;6,240;8,041;10,771;88,417;11,250;0,802;6,666;0,310;4,911;5698488,305;erosive;2
7,158;197,796;0,810;659,719;0,4728;9,324;-0,528;4,299;78,726;119,070;101,426;0,200;1,112;4697,379;21,236;7,952;13,428;8,442;86,626;15,402;1,375;9,724;0,401;7,902;5698488,305;erosive;2
7,161;130,197;0,822;586,185;0,3723;9,282;-0,521;4,054;69,007;61,190;111,180;0,200;0,976;4285,807;21,686;7,601;13,000;8,787;87,345;15,740;1,352;9,962;0,387;7,874;5698488,305;erosive;2
7,019;180,434;0,842;509,327;0,2652;9,177;-0,429;4,134;129,283;51,151;93,712;138,300;0,816;3127,248;20,511;8,553;12,731;10,011;86,891;16,293;1,300;9,940;0,428;7,732;5698488,305;erosive;2
7,787;161,638;0,843;666,786;0,4759;10,102;-0,694;4,271;46,475;115,163;99,897;90,000;1,112;4670,469;23,405;7,321;14,811;8,155;86,984;16,233;1,491;10,625;0,379;8,666;5698488,305;erosive;2
7,324;113,611;0,773;683,379;0,4736;9,525;-0,376;4,283;53,016;60,595;109,902;180,000;1,118;4558,781;22,287;9,075;12,461;9,778;88,448;17,456;1,273;10,560;0,455;8,031;5698488,305;erosive;2
6,667;105,914;0,898;689,314;0,4488;8,666;-0,446;4,141;48,338;57,576;112,160;106,300;1,095;4216,684;20,252;7,753;11,863;9,139;87,764;15,139;1,230;9,387;0,391;7,292;5698488,305;erosive;2
6,700;113,880;0,606;663,826;0,3729;9,007;-0,572;5,217;57,890;55,990;120,726;11,500;0,994;3582,792;18,758;8,840;13,612;10,478;86,189;15,435;1,356;9,303;0,441;7,186;5698488,305;erosive;2
7,482;109,114;0,920;691,529;0,4049;9,885;-0,564;4,711;53,592;55,522;114,105;180,000;1,038;3555,529;22,291;9,071;14,548;9,198;87,634;16,964;1,436;10,402;0,457;8,108;5698488,305;erosive;2
7,442;102,580;0,838;636,011;0,4320;9,430;-0,379;3,323;54,509;48,071;104,667;0,000;1,060;4411,565;23,283;7,312;11,805;8,396;87,931;16,255;1,267;10,565;0,379;8,411;5698488,305;erosive;2
7,583;160,037;0,811;674,995;0,5479;9,827;-0,435;4,207;54,188;105,849;90,734;114,900;1,199;5218,529;22,675;8,805;12,953;8,908;86,657;16,848;1,381;10,549;0,444;8,444;5698488,305;erosive;2
8,023;394,211;0,830;658,477;0,5278;10,348;-0,426;5,070;308,676;85,535;112,999;77,200;1,177;4923,920;23,568;8,275;14,196;8,714;85,635;16,854;1,515;10,981;0,422;9,016;5698488,305;erosive;2
7,377;149,768;0,905;493,069;0,2124;9,772;-0,665;5,552;72,366;77,402;107,384;113,300;0,732;2357,396;21,880;8,576;14,118;10,085;87,752;16,847;1,405;10,526;0,428;7,975;5698488,305;erosive;2
7,916;147,754;0,818;704,328;0,5029;10,410;-0,648;4,584;51,915;95,839;113,771;113,600;1,152;4487,899;23,396;8,967;15,568;8,574;86,881;17,118;1,558;10,733;0,453;8,643;5698488,305;erosive;2
7,139;105,679;0,835;440,756;0,1421;9,418;-0,830;4,797;36,289;69,390;112,231;0,000;0,590;1279,920;20,725;6,994;14,725;8,481;86,076;14,713;1,481;9,532;0,359;7,797;5698488,305;erosive;2
6,818;120,811;0,828;690,527;0,4033;9,191;-0,278;5,571;62,785;58,026;101,659;48,200;1,035;3735,636;19,816;10,321;13,046;11,342;88,765;17,430;1,248;9,942;0,516;7,129;5698488,305;erosive;2
7,131;107,947;0,820;642,688;0,3279;9,223;-0,379;3,938;46,831;61,116;103,253;74,500;0,930;2996,916;22,054;8,371;12,469;8,816;88,569;16,277;1,257;10,103;0,422;7,849;5698488,305;erosive;2
7,608;116,708;0,774;647,227;0,4368;10,009;-0,326;4,227;56,704;60,004;101,827;75,900;1,069;4315,707;22,481;10,143;13,820;10,412;87,915;18,360;1,402;10,915;0,506;8,167;5698488,305;erosive;2
7,535;135,978;0,832;640,609;0,4811;9,650;-0,076;3,811;76,164;59,815;94,889;115,700;1,116;4825,776;23,709;9,858;10,784;9,197;89,128;17,957;1,178;10,953;0,495;8,401;5698488,305;erosive;2
8,128;168,024;0,808;649,933;0,4633;10,363;-0,403;3,713;101,921;66,103;99,397;105,100;1,099;4408,047;25,589;8,519;13,223;8,235;88,426;17,956;1,381;11,465;0,444;9,116;5698488,305;erosive;2
7,618;123,888;0,866;639,174;0,4415;9,835;-0,423;4,054;65,981;57,907;95,224;179,500;1,069;4436,365;22,973;8,837;12,900;8,993;87,426;17,066;1,324;10,720;0,448;8,521;5698488,305;erosive;2
7,250;215,506;0,808;601,474;0,3574;9,410;-0,356;4,266;54,683;160,822;113,560;122,200;0,962;3873,882;21,995;9,025;12,391;9,081;87,766;16,712;1,297;10,207;0,452;7,932;5698488,305;erosive;2
7,515;273,555;0,620;649,965;0,3903;9,642;-0,290;4,176;54,294;219,262;120,202;0,200;1,012;3767,120;23,198;9,398;11,794;8,309;87,731;17,115;1,265;10,480;0,472;8,414;5698488,305;erosive;2
7,133;286,680;0,812;602,750;0,2810;9,591;-0,102;7,732;119,814;166,866;114,958;71,200;0,851;2653,236;20,765;10,814;12,378;11,010;87,911;17,852;1,268;10,370;0,540;7,630;5698488,305;erosive;2
7,200;113,204;0,870;655,400;0,3523;9,421;-0,350;4,096;50,182;63,022;97,766;0,700;0,961;3238,935;21,011;9,504;12,686;9,978;86,854;17,170;1,308;10,187;0,475;7,909;5698488,305;erosive;2
7,366;203,819;0,840;573,105;0,3180;9,689;-0,779;4,862;121,969;81,850;115,811;117,600;0,904;3673,549;21,944;7,091;14,913;8,588;87,038;15,352;1,493;10,023;0,366;8,011;5698488,305;erosive;2
7,451;113,695;0,836;640,433;0,4721;9,741;-0,325;4,252;51,840;61,855;102,763;112,000;1,108;4763,336;22,079;9,609;12,927;9,385;87,031;16,990;1,350;10,423;0,481;8,207;5698488,305;erosive;2
7,106;110,328;0,793;624,306;0,4135;9,189;-0,330;4,050;59,906;50,422;99,707;100,000;1,038;4354,754;21,513;8,328;12,118;8,544;87,152;15,616;1,274;9,866;0,417;7,918;5698488,305;erosive;2
7,387;94,963;0,876;617,727;0,3888;9,564;-0,462;3,859;46,633;48,329;109,938;109,500;1,006;4048,185;22,251;8,002;13,068;9,407;87,383;16,423;1,362;10,462;0,405;8,150;5698488,305;erosive;2
6,737;149,344;0,710;626,018;0,4010;8,854;-0,130;4,270;50,531;98,813;106,551;90,000;1,022;4177,109;19,674;9,882;10,842;10,925;87,347;17,059;1,157;9,842;0,493;7,361;5698488,305;erosive;2
7,502;170,021;0,919;631,198;0,3610;9,636;-0,290;3,698;50,818;119,203;105,149;0,200;0,974;3507,337;22,686;8,837;11,525;9,859;87,307;17,474;1,254;10,916;0,443;8,464;5698488,305;erosive;2
7,133;145,133;0,953;730,796;0,4603;9,201;-0,377;3,715;99,668;45,465;105,496;77,800;1,109;3944,588;21,392;8,122;12,260;9,065;86,879;15,916;1,301;9,998;0,410;7,922;5698488,305;erosive;2
7,123;102,665;0,931;683,510;0,3864;9,550;-0,730;5,334;41,747;60,918;100,215;127,800;1,012;3308,410;20,250;8,843;14,744;9,878;86,483;16,198;1,456;9,775;0,442;7,640;5698488,305;erosive;2
7,357;168,487;0,769;642,743;0,4538;9,619;-0,709;4,561;64,140;104,347;104,748;10,000;1,087;4681,374;21,533;7,588;14,170;8,356;86,041;15,376;1,446;9,886;0,388;8,158;5698488,305;erosive;2
6,499;135,117;0,931;577,071;0,3459;8,629;-0,692;5,244;53,406;81,710;91,296;0,200;0,945;3857,173;18,935;7,293;13,169;8,951;86,681;13,976;1,315;8,796;0,368;7,038;5698488,305;erosive;2
6,450;107,538;0,892;646,896;0,4488;8,297;-0,383;3,736;47,226;60,312;94,145;85,100;1,082;4709,339;19,477;7,277;10,720;9,404;87,310;14,703;1,136;9,202;0,367;7,195;5698488,305;erosive;2
6,751;111,790;0,799;621,427;0,3931;9,019;-0,872;6,105;40,739;71,051;102,377;132,800;1,011;4170,074;19,661;7,660;13,460;9,594;86,871;15,019;1,346;9,345;0,386;7,303;5698488,305;erosive;2
6,941;130,958;0,820;669,013;0,4692;9,047;-0,471;4,225;63,209;67,749;111,037;87,600;1,112;4662,906;20,999;8,211;12,659;8,884;87,791;15,687;1,287;9,672;0,412;7,577;5698488,305;erosive;2
6,765;97,464;0,628;656,799;0,4025;8,687;-0,242;3,785;44,596;52,868;111,887;0,000;1,031;3971,851;21,122;8,517;10,443;8,872;88,631;16,029;1,110;9,683;0,429;7,541;5698488,305;erosive;2
6,696;108,770;0,794;584,028;0,2654;8,721;-0,468;4,030;56,118;52,652;101,126;78,600;0,829;2684,367;19,862;7,747;12,028;9,724;87,042;15,283;1,256;9,475;0,389;7,316;5698488,305;erosive;2
6,817;110,136;0,871;689,658;0,4118;8,981;-0,618;4,658;45,951;64,185;110,680;101,600;1,047;3720,686;19,944;8,062;13,200;9,257;86,725;15,361;1,343;9,365;0,407;7,390;5698488,305;erosive;2
6,138;97,275;0,890;649,618;0,4330;7,986;-0,474;4,117;43,071;54,204;87,401;128,300;1,067;4520,966;18,249;7,144;10,916;9,493;87,016;13,958;1,137;8,647;0,360;6,751;5698488,305;erosive;2
6,318;99,256;0,831;628,479;0,4078;8,413;-0,838;5,174;42,926;56,329;107,563;93,700;1,032;4373,398;18,238;6,708;13,184;9,228;86,547;13,577;1,295;8,598;0,339;6,858;5698488,305;erosive;2
